,party_rk,class
40377,35478,10.0
40378,14904,100.0
40379,61266,12.0
40380,26545,7.0
40381,21823,8.0
40382,37963,29.0
40383,46304,32.0
40384,53966,9.0
40385,26264,84.0
40386,45028,10.0
40387,49381,9.0
40388,65003,5.0
40389,80464,8.0
40390,83677,24.0
40391,53977,32.0
40392,61484,9.0
40393,26597,33.0
40394,43068,102.0
40395,62539,27.0
40396,27727,15.0
40397,55194,28.0
40398,62040,9.0
40399,5826,29.0
40400,17492,32.0
40401,30666,29.0
40402,43238,9.0
40403,38300,7.0
40404,69949,7.0
40405,16720,85.0
40406,39554,29.0
40407,46397,14.0
40408,61527,9.0
40409,42660,33.0
40410,79610,29.0
40411,3556,69.0
40412,13548,10.0
40413,79900,33.0
40414,83828,29.0
40415,92917,69.0
40416,17663,40.0
40417,76204,
40418,6910,85.0
40419,93984,7.0
40420,17489,5.0
40421,79763,7.0
40422,35167,28.0
40423,57473,28.0
40424,62460,15.0
40425,2617,100.0
40426,22387,9.0
40427,15295,33.0
40428,34571,32.0
40429,50635,9.0
40430,50863,12.0
40431,59185,9.0
40432,26245,32.0
40433,57767,85.0
40434,75781,27.0
40435,79810,29.0
40436,25619,1.0
40437,15558,5.0
40438,20635,11.0
40439,69024,31.0
40440,72519,29.0
40441,11289,31.0
40442,41048,5.0
40443,4839,
40444,9791,70.0
40445,18539,33.0
40446,55981,28.0
40447,26230,72.0
40448,31444,29.0
40449,39940,66.0
40450,86609,9.0
40451,44478,12.0
40452,65660,33.0
40453,21011,86.0
40454,38112,25.0
40455,47812,11.0
40456,61438,12.0
40457,70124,68.0
40458,77504,59.0
40459,90421,34.0
40460,21160,13.0
40461,30081,27.0
40462,60521,72.0
40463,45518,28.0
40464,59177,27.0
40465,39123,11.0
40466,50357,63.0
40467,53812,8.0
40468,60274,50.0
40469,28643,104.0
40470,83373,66.0
40471,86321,33.0
40472,33345,5.0
40473,50924,32.0
40474,25704,27.0
40475,36150,29.0
40476,49544,8.0
40477,12001,27.0
40478,53462,7.0
40479,90161,27.0
40480,54209,31.0
40481,75935,35.0
40482,91994,29.0
40483,56025,8.0
40484,23148,68.0
40485,83579,13.0
40486,52246,28.0
40487,70569,13.0
40488,82165,13.0
40489,19921,91.0
40490,50288,33.0
40491,88894,32.0
40492,62417,75.0
40493,65733,34.0
40494,77830,27.0
40495,11678,100.0
40496,24453,5.0
40497,70761,7.0
40498,35950,29.0
40499,45236,7.0
40500,4004,100.0
40501,17350,32.0
40502,18100,25.0
40503,22509,7.0
40504,74152,7.0
40505,18626,9.0
40506,61153,33.0
40507,75801,5.0
40508,82325,10.0
40509,17984,89.0
40510,28191,97.0
40511,19246,
40512,34595,8.0
40513,23081,
40514,39827,29.0
40515,43750,55.0
40516,65560,67.0
40517,91396,10.0
40518,29324,
40519,43013,66.0
40520,49095,29.0
40521,89932,8.0
40522,7579,90.0
40523,54336,7.0
40524,59095,29.0
40525,70615,8.0
40526,4359,29.0
40527,53852,7.0
40528,89001,7.0
40529,14427,100.0
40530,34198,7.0
40531,54615,27.0
40532,58377,29.0
40533,45345,13.0
40534,73917,32.0
40535,83797,24.0
40536,48967,31.0
40537,13164,55.0
40538,21554,5.0
40539,29665,29.0
40540,84104,29.0
40541,89805,100.0
40542,13605,8.0
40543,24437,83.0
40544,33484,28.0
40545,40424,33.0
40546,56103,17.0
40547,85828,124.0
40548,82921,5.0
40549,86589,25.0
40550,55747,5.0
40551,83070,51.0
40552,11363,
40553,16790,16.0
40554,35831,10.0
40555,65018,85.0
40556,87898,31.0
40557,27929,9.0
40558,56178,8.0
40559,60146,9.0
40560,57788,50.0
40561,38921,27.0
40562,45464,67.0
40563,64934,31.0
40564,72024,29.0
40565,12912,29.0
40566,34151,9.0
40567,50512,16.0
40568,91578,9.0
40569,30604,27.0
40570,39769,24.0
40571,61173,27.0
40572,7170,28.0
40573,41555,33.0
40574,54021,48.0
40575,61341,30.0
40576,8890,73.0
40577,81606,46.0
40578,8059,100.0
40579,8524,
40580,18571,11.0
40581,21952,100.0
40582,43973,16.0
40583,70865,5.0
40584,76067,8.0
40585,65633,12.0
40586,85508,28.0
40587,29451,32.0
40588,16973,29.0
40589,31362,31.0
40590,63123,35.0
40591,69483,14.0
40592,1410,9.0
40593,37658,29.0
40594,79769,29.0
40595,5249,
40596,5780,27.0
40597,28190,28.0
40598,55625,31.0
40599,13848,14.0
40600,36240,12.0
40601,57816,31.0
40602,85750,8.0
40603,860,85.0
40604,38036,5.0
40605,48143,97.0
40606,73604,29.0
40607,80076,12.0
40608,37287,33.0
40609,52000,27.0
40610,56556,27.0
40611,65701,27.0
40612,39847,5.0
40613,54445,
40614,65394,36.0
40615,5831,11.0
40616,40483,33.0
40617,13102,52.0
40618,19685,31.0
40619,41915,33.0
40620,8187,101.0
40621,24420,100.0
40622,61652,68.0
40623,41166,32.0
40624,50750,87.0
40625,32414,27.0
40626,37207,13.0
40627,47703,33.0
40628,573,25.0
40629,55941,25.0
40630,78340,29.0
40631,64808,7.0
40632,3364,29.0
40633,8728,18.0
40634,22494,102.0
40635,80134,27.0
40636,85484,8.0
40637,22435,9.0
40638,59727,7.0
40639,44793,27.0
40640,55957,9.0
40641,63388,95.0
40642,66100,36.0
40643,25601,85.0
40644,70100,33.0
40645,87617,5.0
40646,91476,9.0
40647,91547,8.0
40648,12686,
40649,39957,27.0
40650,90817,28.0
40651,22147,100.0
40652,17341,29.0
40653,4107,7.0
40654,31954,27.0
40655,60147,29.0
40656,73957,13.0
40657,77808,30.0
40658,39156,9.0
40659,59225,33.0
40660,82287,71.0
40661,63227,
40662,13248,28.0
40663,15710,104.0
40664,80410,28.0
40665,14000,29.0
40666,66188,9.0
40667,51408,29.0
40668,64101,32.0
40669,16166,13.0
40670,21203,28.0
40671,85432,46.0
40672,1798,89.0
40673,29467,29.0
40674,54421,9.0
40675,57078,14.0
40676,87034,85.0
40677,64451,27.0
40678,74323,99.0
40679,27582,25.0
40680,46581,27.0
40681,76104,68.0
40682,79912,33.0
40683,93424,83.0
40684,9344,
40685,13178,5.0
40686,18043,31.0
40687,80955,82.0
40688,86261,5.0
40689,33613,9.0
40690,36472,5.0
40691,49755,8.0
40692,65022,7.0
40693,42803,32.0
40694,22372,83.0
40695,25941,27.0
40696,27849,32.0
40697,79131,11.0
40698,83281,4.0
40699,24720,31.0
40700,33553,8.0
40701,84688,
40702,81932,31.0
40703,32558,9.0
40704,41535,46.0
40705,55709,32.0
40706,65552,31.0
40707,43897,31.0
40708,59578,32.0
40709,67795,29.0
40710,13449,32.0
40711,32060,5.0
40712,48969,5.0
40713,52849,100.0
40714,10468,
40715,84853,28.0
40716,33852,13.0
40717,434,104.0
40718,39062,100.0
40719,74505,27.0
40720,62861,24.0
40721,82290,68.0
40722,16760,91.0
40723,40324,9.0
40724,69299,7.0
40725,74596,27.0
40726,10340,13.0
40727,28227,43.0
40728,45909,9.0
40729,22512,100.0
40730,45955,9.0
40731,51698,36.0
40732,852,101.0
40733,36067,33.0
40734,70991,48.0
40735,90916,28.0
40736,1967,114.0
40737,18529,
40738,61689,24.0
40739,85309,7.0
40740,9450,
40741,60005,9.0
40742,74340,9.0
40743,20895,71.0
40744,41609,29.0
40745,89539,5.0
40746,5767,86.0
40747,7313,85.0
40748,88662,32.0
40749,63706,12.0
40750,12339,
40751,18387,100.0
40752,22972,7.0
40753,44141,89.0
40754,5370,9.0
40755,32056,9.0
40756,64216,32.0
40757,86569,12.0
40758,7504,31.0
40759,17085,100.0
40760,9708,
40761,50306,30.0
40762,12784,27.0
40763,28836,67.0
40764,36055,30.0
40765,71249,27.0
40766,91784,28.0
40767,9531,
40768,21577,15.0
40769,30596,89.0
40770,74660,30.0
40771,21318,13.0
40772,27714,85.0
40773,31579,27.0
40774,16834,11.0
40775,31515,102.0
40776,51636,14.0
40777,59895,9.0
40778,69384,32.0
40779,27014,85.0
40780,40874,27.0
40781,53569,25.0
40782,73768,32.0
40783,51952,28.0
40784,65679,9.0
40785,69377,29.0
40786,82741,13.0
40787,14199,16.0
40788,26511,102.0
40789,76499,71.0
40790,27587,100.0
40791,58048,4.0
40792,73019,29.0
40793,74864,30.0
40794,41846,15.0
40795,72608,24.0
40796,45939,9.0
40797,64671,9.0
40798,73922,51.0
40799,6732,52.0
40800,93051,31.0
40801,19729,102.0
40802,27436,33.0
40803,37383,13.0
40804,54472,28.0
40805,42438,27.0
40806,8121,15.0
40807,15258,112.0
40808,23699,11.0
40809,29801,9.0
40810,54559,5.0
40811,58448,32.0
40812,71496,29.0
40813,76240,25.0
40814,80970,12.0
40815,90177,51.0
40816,48312,9.0
40817,57975,31.0
40818,10837,
40819,73460,29.0
40820,1858,9.0
40821,21693,13.0
40822,39046,16.0
40823,55577,15.0
40824,34812,85.0
40825,90359,12.0
40826,32702,11.0
40827,47260,66.0
40828,87413,8.0
40829,40600,35.0
40830,48988,29.0
40831,57430,11.0
40832,78912,27.0
40833,31286,27.0
40834,45288,64.0
40835,83504,23.0
40836,3295,31.0
40837,21511,101.0
40838,44066,5.0
40839,68564,31.0
40840,71967,31.0
40841,84895,27.0
40842,25842,100.0
40843,78580,11.0
40844,45167,29.0
40845,63251,29.0
40846,93698,23.0
40847,16369,32.0
40848,1189,100.0
40849,33373,29.0
40850,65007,27.0
40851,68239,5.0
40852,3820,85.0
40853,28176,5.0
40854,58909,29.0
40855,93449,10.0
40856,40560,10.0
40857,78730,30.0
40858,26043,8.0
40859,44752,11.0
40860,94250,83.0
40861,16514,6.0
40862,23450,13.0
40863,73381,27.0
40864,94587,23.0
40865,22799,27.0
40866,31320,29.0
40867,36974,36.0
40868,41929,27.0
40869,72872,27.0
40870,88464,26.0
40871,1476,97.0
40872,37663,9.0
40873,82886,7.0
40874,87842,12.0
40875,28967,13.0
40876,912,85.0
40877,53354,5.0
40878,84430,9.0
40879,86100,16.0
40880,91823,51.0
40881,56435,29.0
40882,11353,29.0
40883,41602,29.0
40884,60604,8.0
40885,74777,68.0
40886,79459,13.0
40887,992,
40888,39215,28.0
40889,59853,67.0
40890,82857,9.0
40891,8873,72.0
40892,59705,15.0
40893,9961,11.0
40894,15570,100.0
40895,24052,104.0
40896,26556,87.0
40897,36545,6.0
40898,12003,27.0
40899,16191,5.0
40900,46636,5.0
40901,67614,100.0
40902,91636,23.0
40903,34467,27.0
40904,68556,28.0
40905,2895,85.0
40906,21994,91.0
40907,31776,29.0
40908,48298,25.0
40909,56171,100.0
40910,69193,27.0
40911,20691,90.0
40912,25280,85.0
40913,78480,25.0
40914,71296,31.0
40915,88579,7.0
40916,67184,35.0
40917,1582,89.0
40918,11638,87.0
40919,16235,100.0
40920,74702,9.0
40921,85919,11.0
40922,12070,27.0
40923,43066,29.0
40924,76300,5.0
40925,87660,20.0
40926,21956,100.0
40927,43346,5.0
40928,53497,29.0
40929,87433,27.0
40930,5677,85.0
40931,34367,29.0
40932,40556,31.0
40933,63559,100.0
40934,18355,46.0
40935,35809,85.0
40936,79555,30.0
40937,84885,30.0
40938,26218,9.0
40939,30975,33.0
40940,43433,32.0
40941,79861,12.0
40942,8350,44.0
40943,16553,16.0
40944,78699,16.0
40945,88115,27.0
40946,21836,27.0
40947,38787,
40948,50074,10.0
40949,6963,31.0
40950,51471,25.0
40951,30,94.0
40952,43194,9.0
40953,93606,100.0
40954,52057,14.0
40955,55517,29.0
40956,39333,13.0
40957,76231,28.0
40958,69053,9.0
40959,72392,27.0
40960,88376,8.0
40961,31369,7.0
40962,53947,9.0
40963,3985,124.0
40964,31634,29.0
40965,37176,5.0
40966,41676,97.0
40967,14527,
40968,25846,89.0
40969,34266,33.0
40970,43752,8.0
40971,48415,5.0
40972,24956,29.0
40973,34838,27.0
40974,38281,29.0
40975,44339,27.0
40976,56597,12.0
40977,65459,5.0
40978,87796,32.0
40979,15345,28.0
40980,19236,8.0
40981,23284,82.0
40982,39164,13.0
40983,56897,24.0
40984,73219,32.0
40985,6559,13.0
40986,8790,85.0
40987,64825,5.0
40988,69451,33.0
40989,27487,33.0
40990,46657,32.0
40991,83963,50.0
40992,8425,104.0
40993,35779,29.0
40994,32399,23.0
40995,40465,27.0
40996,56354,27.0
40997,58962,12.0
40998,5029,5.0
40999,29282,36.0
41000,85536,25.0
41001,11827,17.0
41002,27805,8.0
41003,59196,15.0
41004,78771,16.0
41005,92609,29.0
41006,16478,27.0
41007,21374,36.0
41008,24452,25.0
41009,51445,24.0
41010,59590,9.0
41011,65313,9.0
41012,44546,31.0
41013,81074,13.0
41014,36568,29.0
41015,47417,11.0
41016,75317,28.0
41017,29373,27.0
41018,51219,33.0
41019,68788,8.0
41020,85721,67.0
41021,2177,
41022,27502,90.0
41023,82436,27.0
41024,58395,9.0
41025,91842,6.0
41026,73525,67.0
41027,2802,49.0
41028,26971,102.0
41029,66983,33.0
41030,91724,28.0
41031,5738,31.0
41032,10278,6.0
41033,32928,64.0
41034,77841,31.0
41035,47948,32.0
41036,61342,31.0
41037,65566,25.0
41038,6487,104.0
41039,54463,29.0
41040,57484,14.0
41041,88257,16.0
41042,91233,5.0
41043,78017,25.0
41044,92686,29.0
41045,50034,29.0
41046,54938,9.0
41047,65627,75.0
41048,80232,100.0
41049,23467,13.0
41050,50950,33.0
41051,60178,3.0
41052,62928,31.0
41053,79567,7.0
41054,86934,36.0
41055,90977,29.0
41056,44560,32.0
41057,60245,98.0
41058,14559,18.0
41059,74504,11.0
41060,79021,29.0
41061,59290,25.0
41062,64197,27.0
41063,76791,27.0
41064,81284,20.0
41065,94190,27.0
41066,9140,13.0
41067,40264,14.0
41068,49524,12.0
41069,52626,7.0
41070,92597,7.0
41071,47071,37.0
41072,51031,4.0
41073,28932,11.0
41074,50644,10.0
41075,58670,7.0
41076,62062,37.0
41077,74496,5.0
41078,24633,82.0
41079,65059,27.0
41080,84731,31.0
41081,13353,85.0
41082,26999,27.0
41083,49277,55.0
41084,67337,27.0
41085,27876,9.0
41086,58821,27.0
41087,62628,36.0
41088,81847,31.0
41089,87876,8.0
41090,13313,
41091,25859,9.0
41092,56550,29.0
41093,90095,7.0
41094,45027,13.0
41095,68410,86.0
41096,55735,51.0
41097,94029,82.0
41098,71009,32.0
41099,89574,31.0
41100,87888,16.0
41101,46194,16.0
41102,87256,9.0
41103,15090,29.0
41104,18505,32.0
41105,32706,101.0
41106,66525,8.0
41107,9957,9.0
41108,32108,105.0
41109,9510,
41110,19347,82.0
41111,43364,27.0
41112,59250,9.0
41113,4058,105.0
41114,34003,13.0
41115,75609,13.0
41116,81089,29.0
41117,15809,31.0
41118,27753,100.0
41119,43105,25.0
41120,52218,29.0
41121,63711,9.0
41122,86109,47.0
41123,27892,28.0
41124,49512,34.0
41125,62091,29.0
41126,30932,8.0
41127,35200,8.0
41128,8484,27.0
41129,29590,30.0
41130,45742,29.0
41131,60594,29.0
41132,89261,33.0
41133,71694,29.0
41134,45494,27.0
41135,63650,75.0
41136,66323,11.0
41137,77109,33.0
41138,3966,
41139,21074,29.0
41140,77293,18.0
41141,6948,
41142,14836,100.0
41143,32763,17.0
41144,39201,31.0
41145,67506,27.0
41146,69391,5.0
41147,78891,14.0
41148,85467,27.0
41149,45918,7.0
41150,53566,
41151,64217,18.0
41152,39626,
41153,70214,27.0
41154,49938,13.0
41155,91830,33.0
41156,6128,29.0
41157,52834,5.0
41158,72427,29.0
41159,10638,
41160,88293,71.0
41161,29123,34.0
41162,52618,9.0
41163,83926,11.0
41164,2496,32.0
41165,11350,
41166,57923,14.0
41167,66574,
41168,71209,28.0
41169,94178,29.0
41170,17353,101.0
41171,26968,97.0
41172,27559,7.0
41173,90504,28.0
41174,76183,16.0
41175,30327,9.0
41176,74164,12.0
41177,2020,54.0
41178,37944,59.0
41179,40665,
41180,44514,4.0
41181,52340,27.0
41182,76879,5.0
41183,84664,23.0
41184,10529,31.0
41185,13885,106.0
41186,3483,127.0
41187,41776,29.0
41188,79883,29.0
41189,155,
41190,14232,27.0
41191,19348,11.0
41192,56979,11.0
41193,8481,35.0
41194,12060,13.0
41195,44584,29.0
41196,7828,100.0
41197,29410,127.0
41198,58309,16.0
41199,81412,29.0
41200,29426,24.0
41201,54499,29.0
41202,82775,8.0
41203,90705,7.0
41204,13295,27.0
41205,58636,7.0
41206,21138,7.0
41207,72531,8.0
41208,8082,104.0
41209,8901,86.0
41210,26106,97.0
41211,35180,28.0
41212,52073,16.0
41213,678,13.0
41214,72826,7.0
41215,89986,9.0
41216,93834,27.0
41217,35526,13.0
41218,73869,31.0
41219,90790,29.0
41220,24468,28.0
41221,44473,7.0
41222,63831,9.0
41223,5247,14.0
41224,8213,100.0
41225,22331,27.0
41226,32792,29.0
41227,55316,16.0
41228,41217,5.0
41229,90445,29.0
41230,73293,31.0
41231,11885,7.0
41232,32407,5.0
41233,49687,9.0
41234,63735,27.0
41235,93385,7.0
41236,16570,36.0
41237,38936,52.0
41238,46639,24.0
41239,88605,12.0
41240,38603,29.0
41241,89995,32.0
41242,11829,7.0
41243,47000,13.0
41244,35528,29.0
41245,74275,
41246,92562,33.0
41247,18111,
41248,36528,29.0
41249,212,15.0
41250,24067,
41251,79333,12.0
41252,55722,16.0
41253,58976,29.0
41254,91945,12.0
41255,71128,24.0
41256,19824,85.0
41257,59735,12.0
41258,69763,29.0
41259,37308,31.0
41260,30677,33.0
41261,68639,31.0
41262,90597,27.0
41263,25754,100.0
41264,46161,7.0
41265,54622,7.0
41266,77278,25.0
41267,3385,
41268,38945,56.0
41269,22686,9.0
41270,64471,29.0
41271,76991,8.0
41272,3492,85.0
41273,13379,
41274,35941,100.0
41275,23468,47.0
41276,43432,12.0
41277,91031,48.0
41278,17967,100.0
41279,26235,32.0
41280,48987,8.0
41281,83460,24.0
41282,75804,13.0
41283,78985,11.0
41284,18338,27.0
41285,21697,15.0
41286,48293,31.0
41287,70886,5.0
41288,79501,23.0
41289,92162,32.0
41290,68538,7.0
41291,46426,8.0
41292,11715,104.0
41293,37906,27.0
41294,21995,32.0
41295,38688,33.0
41296,52885,5.0
41297,12646,25.0
41298,23583,100.0
41299,45009,3.0
41300,88774,25.0
41301,12303,25.0
41302,16401,82.0
41303,50868,11.0
41304,66725,32.0
41305,5241,127.0
41306,59498,66.0
41307,79987,27.0
41308,83053,32.0
41309,4759,
41310,34881,25.0
41311,20699,
41312,27190,13.0
41313,31310,11.0
41314,64563,25.0
41315,78242,8.0
41316,67163,30.0
41317,87665,9.0
41318,27456,
41319,37858,30.0
41320,20727,100.0
41321,62772,27.0
41322,49439,29.0
41323,58814,7.0
41324,68768,9.0
41325,1275,31.0
41326,9345,85.0
41327,21943,119.0
41328,35205,25.0
41329,45566,5.0
41330,57396,12.0
41331,89173,27.0
41332,27990,87.0
41333,52803,29.0
41334,56552,7.0
41335,72351,5.0
41336,77911,5.0
41337,6361,13.0
41338,13870,33.0
41339,18015,100.0
41340,16406,29.0
41341,50344,12.0
41342,66345,33.0
41343,440,29.0
41344,59706,13.0
41345,62146,47.0
41346,68697,34.0
41347,11250,
41348,30187,32.0
41349,33913,66.0
41350,19008,28.0
41351,68454,32.0
41352,92245,9.0
41353,28801,14.0
41354,11216,100.0
41355,39525,29.0
41356,51248,9.0
41357,55333,29.0
41358,11255,
41359,20560,100.0
41360,23489,27.0
41361,30697,16.0
41362,72148,29.0
41363,80184,27.0
41364,84772,16.0
41365,93013,14.0
41366,59320,27.0
41367,20648,27.0
41368,28202,57.0
41369,32101,29.0
41370,41041,36.0
41371,90340,24.0
41372,17870,29.0
41373,52210,27.0
41374,24085,32.0
41375,51211,14.0
41376,89374,24.0
41377,46718,7.0
41378,13594,31.0
41379,58190,4.0
41380,66316,29.0
41381,56033,31.0
41382,67620,33.0
41383,16638,12.0
41384,43392,68.0
41385,58089,89.0
41386,9598,14.0
41387,37160,31.0
41388,50549,
41389,55946,27.0
41390,12160,12.0
41391,20724,37.0
41392,45723,52.0
41393,74324,33.0
41394,86410,24.0
41395,23020,32.0
41396,62449,27.0
41397,65457,7.0
41398,65335,28.0
41399,86475,32.0
41400,62398,29.0
41401,34894,25.0
41402,46611,9.0
41403,63712,8.0
41404,79719,11.0
41405,88485,51.0
41406,91296,32.0
41407,12679,13.0
41408,49543,27.0
41409,29991,32.0
41410,88191,32.0
41411,43532,8.0
41412,52475,86.0
41413,66808,33.0
41414,77424,24.0
41415,81434,27.0
41416,89148,23.0
41417,94118,33.0
41418,23394,32.0
41419,40875,9.0
41420,83667,27.0
41421,821,
41422,7303,34.0
41423,28247,7.0
41424,35972,27.0
41425,73550,27.0
41426,88949,24.0
41427,9238,32.0
41428,11538,13.0
41429,14748,100.0
41430,44500,31.0
41431,58720,55.0
41432,91245,31.0
41433,93341,5.0
41434,94320,23.0
41435,57682,
41436,84822,3.0
41437,1072,87.0
41438,10222,85.0
41439,35497,51.0
41440,80418,9.0
41441,29019,7.0
41442,62311,24.0
41443,73116,48.0
41444,48816,13.0
41445,56518,5.0
41446,28886,31.0
41447,37143,16.0
41448,43524,7.0
41449,60664,29.0
41450,3027,104.0
41451,16001,29.0
41452,59101,28.0
41453,77619,8.0
41454,4227,27.0
41455,10848,
41456,15437,51.0
41457,35309,13.0
41458,24978,32.0
41459,71568,
41460,85870,32.0
41461,33124,33.0
41462,62164,27.0
41463,90314,7.0
41464,92913,3.0
41465,45547,15.0
41466,60669,9.0
41467,83598,10.0
41468,16891,127.0
41469,29270,29.0
41470,39816,9.0
41471,61749,12.0
41472,71604,68.0
41473,31174,29.0
41474,45086,5.0
41475,51213,15.0
41476,79895,11.0
41477,89390,32.0
41478,27047,100.0
41479,68339,30.0
41480,86971,51.0
41481,47394,36.0
41482,62318,12.0
41483,85569,16.0
41484,8922,124.0
41485,26455,7.0
41486,87837,6.0
41487,41199,9.0
41488,43295,29.0
41489,75829,8.0
41490,15884,101.0
41491,43381,27.0
41492,1959,104.0
41493,8363,
41494,21884,27.0
41495,31193,9.0
41496,38918,10.0
41497,48419,32.0
41498,56285,29.0
41499,75138,33.0
41500,30398,36.0
41501,92206,9.0
41502,18916,7.0
41503,29608,86.0
41504,75763,24.0
41505,63548,17.0
41506,1549,27.0
41507,12118,9.0
41508,19029,91.0
41509,24464,33.0
41510,39001,101.0
41511,68772,9.0
41512,83731,8.0
41513,26696,72.0
41514,50553,29.0
41515,74838,27.0
41516,831,85.0
41517,14295,31.0
41518,57659,32.0
41519,88273,30.0
41520,284,85.0
41521,4294,
41522,24851,86.0
41523,88022,11.0
41524,15399,100.0
41525,67617,5.0
41526,21778,29.0
41527,84819,
41528,35095,7.0
41529,94003,49.0
41530,31101,29.0
41531,78843,28.0
41532,31602,19.0
41533,80081,28.0
41534,2400,87.0
41535,9022,31.0
41536,5526,
41537,58709,10.0
41538,92321,29.0
41539,32166,7.0
41540,13941,25.0
41541,38989,12.0
41542,42695,51.0
41543,56628,14.0
41544,6179,29.0
41545,67071,36.0
41546,13929,31.0
41547,81904,29.0
41548,58088,24.0
41549,63306,5.0
41550,83582,25.0
41551,16109,87.0
41552,74782,29.0
41553,51215,25.0
41554,71847,27.0
41555,93188,23.0
41556,10228,91.0
41557,37603,33.0
41558,52893,25.0
41559,11608,
41560,15785,104.0
41561,42973,11.0
41562,67322,29.0
41563,38121,9.0
41564,26775,14.0
41565,85219,33.0
41566,39290,5.0
41567,1732,90.0
41568,15155,100.0
41569,87713,122.0
41570,12336,14.0
41571,36485,28.0
41572,50787,8.0
41573,544,100.0
41574,5101,54.0
41575,52995,31.0
41576,82792,12.0
41577,13910,11.0
41578,38041,29.0
41579,27403,7.0
41580,315,89.0
41581,71062,13.0
41582,79126,24.0
41583,29859,5.0
41584,46512,5.0
41585,60899,27.0
41586,7840,
41587,11522,114.0
41588,17001,12.0
41589,38135,15.0
41590,41267,10.0
41591,57619,8.0
41592,66919,33.0
41593,71982,30.0
41594,34647,29.0
41595,85488,72.0
41596,88764,51.0
41597,43264,7.0
41598,47144,5.0
41599,82199,32.0
41600,13299,
41601,21829,67.0
41602,93357,31.0
41603,43870,5.0
41604,82427,29.0
41605,353,13.0
41606,29391,9.0
41607,25659,13.0
41608,38391,47.0
41609,88336,33.0
41610,92722,29.0
41611,6194,11.0
41612,74366,45.0
41613,83708,28.0
41614,93684,13.0
41615,37227,30.0
41616,47810,5.0
41617,28959,100.0
41618,33036,9.0
41619,84526,12.0
41620,12038,89.0
41621,19463,47.0
41622,885,90.0
41623,16634,100.0
41624,27751,27.0
41625,59530,9.0
41626,76445,28.0
41627,10693,100.0
41628,16534,
41629,26760,100.0
41630,40783,11.0
41631,59184,9.0
41632,18555,32.0
41633,35727,7.0
41634,40563,29.0
41635,45448,11.0
41636,5364,128.0
41637,9743,27.0
41638,77440,9.0
41639,39483,29.0
41640,1282,104.0
41641,20449,100.0
41642,19429,100.0
41643,39916,67.0
41644,69216,27.0
41645,85148,29.0
41646,33729,66.0
41647,60539,50.0
41648,1905,10.0
41649,5951,34.0
41650,66209,29.0
41651,88571,8.0
41652,339,85.0
41653,26785,14.0
41654,69835,29.0
41655,72781,32.0
41656,81368,8.0
41657,91502,23.0
41658,29626,31.0
41659,67077,100.0
41660,74962,82.0
41661,8783,52.0
41662,42682,33.0
41663,74057,29.0
41664,7197,105.0
41665,39763,29.0
41666,61156,97.0
41667,87864,51.0
41668,43177,33.0
41669,46689,29.0
41670,77130,16.0
41671,81453,12.0
41672,90482,44.0
41673,2505,118.0
41674,6403,
41675,10209,27.0
41676,34758,28.0
41677,74330,1.0
41678,88248,43.0
41679,6741,100.0
41680,10730,7.0
41681,42479,36.0
41682,11345,
41683,21607,5.0
41684,47774,7.0
41685,49946,16.0
41686,69690,14.0
41687,67367,23.0
41688,88457,36.0
41689,49007,
41690,72735,29.0
41691,64188,29.0
41692,73399,8.0
41693,19653,27.0
41694,3525,50.0
41695,1562,100.0
41696,41888,
41697,70192,5.0
41698,11719,
41699,47173,33.0
41700,16735,31.0
41701,31796,7.0
41702,49033,7.0
41703,84712,7.0
41704,67511,12.0
41705,91539,28.0
41706,32287,14.0
41707,43932,11.0
41708,58652,68.0
41709,38327,11.0
41710,57251,27.0
41711,89956,9.0
41712,42136,7.0
41713,84754,28.0
41714,88317,10.0
41715,2997,51.0
41716,14465,27.0
41717,17738,87.0
41718,32102,85.0
41719,50459,9.0
41720,71994,24.0
41721,41525,31.0
41722,50350,25.0
41723,62489,33.0
41724,82233,72.0
41725,38098,31.0
41726,79038,8.0
41727,83475,9.0
41728,9405,
41729,17054,31.0
41730,45219,11.0
41731,44550,7.0
41732,54970,27.0
41733,37153,9.0
41734,41455,9.0
41735,44285,71.0
41736,62443,30.0
41737,66073,9.0
41738,72637,32.0
41739,1310,29.0
41740,62904,33.0
41741,76475,29.0
41742,6165,33.0
41743,57333,72.0
41744,90723,7.0
41745,18235,31.0
41746,40173,29.0
41747,77372,7.0
41748,72466,25.0
41749,91635,3.0
41750,15161,27.0
41751,44181,31.0
41752,56160,27.0
41753,59323,9.0
41754,78997,32.0
41755,8045,85.0
41756,32035,67.0
41757,51769,27.0
41758,94514,32.0
41759,8906,
41760,78622,28.0
41761,14603,68.0
41762,19403,59.0
41763,6149,89.0
41764,31449,9.0
41765,59145,29.0
41766,72837,27.0
41767,89330,30.0
41768,76780,28.0
41769,29341,85.0
41770,35263,5.0
41771,51887,27.0
41772,90279,33.0
41773,26725,7.0
41774,66523,
41775,70358,34.0
41776,765,104.0
41777,27866,12.0
41778,45173,33.0
41779,50078,29.0
41780,57265,10.0
41781,90062,29.0
41782,94384,7.0
41783,10995,124.0
41784,42401,
41785,56399,85.0
41786,77609,31.0
41787,81007,7.0
41788,6364,100.0
41789,12995,9.0
41790,20585,8.0
41791,33703,31.0
41792,49089,16.0
41793,81641,47.0
41794,20988,29.0
41795,59529,33.0
41796,5611,86.0
41797,76830,8.0
